SA2_CODE,Total_Population,Median_age_persons,Median_tot_prsnl_inc_weekly,Total_Managers,Total_Professionals,Total_White_Collar,Total_High_Value_Professionals,Professional_Density_per_1000,Total_Professional_Industry_Workers,Professional_Industry_Concentration,Total_Flats_Apartments,Total_Separate_Houses,Commercial_Density_Proxy,Commercial_Stock_Ratio,Commercial_Opportunity_Score,Demand_Gap_Index,Is_Employment_Cluster,Is_Emerging_Cluster,Score_Professional_Demand,Score_Professional_Density,Score_Industry_Concentration,Score_Commercial_Deficit,Score_Income
202031032,4934,46,681,774,601,1879,1375,278.62,221,44.78,0,3515,15.3,0.0,25.02,13.73,False,False,7.59,19.9,3.42,99.91,20.95
202031033,7289,52,551,1839,618,2924,2457,337.04,293,40.19,4,5587,35.8,0.01,27.37,18.78,False,False,13.56,24.07,3.07,99.79,16.95
203011034,7754,36,865,935,1266,3214,2201,283.82,601,77.5,9,4854,6.3,0.0,27.55,16.21,False,False,12.15,20.27,5.92,99.96,26.62
203011035,8111,40,780,1254,1327,3416,2581,318.17,624,76.92,11,5454,9.2,0.0,28.52,18.48,False,False,14.25,22.73,5.87,99.95,24.0
203011036,6614,43,826,1322,1292,3224,2614,395.16,414,62.59,4,4726,7.9,0.0,29.88,21.32,False,False,14.43,28.23,4.78,99.95,25.42
203021037,15017,37,799,1508,4085,7257,5593,372.42,1136,75.64,138,10712,227.1,0.02,34.33,28.35,False,False,30.88,26.6,5.77,98.65,24.58
203021039,13504,40,843,1743,4094,7496,5837,432.21,1086,80.41,1865,8700,1323.8,0.12,35.03,29.07,False,False,32.23,30.87,6.14,92.14,25.94
203021040,21200,37,918,3012,6280,11983,9292,438.28,1881,88.72,2649,15182,1864.5,0.1,40.74,36.73,True,False,51.3,31.31,6.77,88.94,28.25
203021042,24034,38,859,3497,7374,13699,10871,452.3,1741,72.44,41,15672,28.7,0.0,44.81,46.08,True,False,60.02,32.31,5.53,99.83,26.43
203021043,20817,37,827,2147,3522,8152,5669,272.31,1773,85.17,145,13383,104.5,0.01,33.0,25.22,False,False,31.3,19.45,6.5,99.38,25.45
203021044,13272,41,757,1341,2358,5319,3699,278.69,875,65.92,3,9869,47.7,0.0,29.4,20.11,False,False,20.42,19.91,5.03,99.72,23.29
203021045,15462,45,627,957,1734,4063,2691,174.03,842,54.45,139,12288,120.7,0.01,25.22,13.55,False,False,14.86,12.43,4.16,99.28,19.29
203021046,10445,40,1001,1848,3609,6626,5457,522.4,714,68.35,245,6665,178.4,0.03,37.33,33.36,True,False,30.13,37.31,5.22,98.94,30.8
203021047,15795,42,692,1450,2786,5896,4236,268.17,937,59.32,693,11650,529.2,0.04,29.37,20.6,False,False,23.39,19.15,4.53,96.86,21.29
203021485,10300,31,918,1079,2585,4967,3664,355.69,844,81.93,25,7538,17.5,0.0,31.48,22.79,False,False,20.23,25.41,6.26,99.9,28.25
203021486,18325,36,574,1031,1383,3733,2414,131.73,850,46.38,236,13559,210.8,0.02,23.64,11.23,False,False,13.33,9.41,3.54,98.75,17.66
203021487,24763,36,784,2596,5607,11131,8203,331.25,1716,69.29,94,17763,83.5,0.0,37.9,34.3,False,False,45.29,23.66,5.29,99.5,24.12
203021488,9051,38,499,334,530,1356,864,95.45,339,37.45,128,7681,93.5,0.01,20.16,5.76,False,False,4.77,6.82,2.86,99.45,15.35
203031048,16797,45,707,1622,2788,6147,4410,262.53,1072,63.82,57,13728,43.5,0.0,30.1,21.49,False,False,24.35,18.75,4.87,99.74,21.75
203031049,6234,55,881,1154,1593,3312,2747,440.58,433,69.45,71,4678,63.2,0.01,31.13,23.23,False,False,15.17,31.47,5.3,99.62,27.11
203031051,9536,59,605,1010,1348,3264,2358,247.25,534,55.99,52,8182,46.0,0.01,26.0,15.3,False,False,13.02,17.66,4.27,99.73,18.62
203031052,5519,61,818,785,1288,2600,2073,375.54,373,67.57,93,4251,90.3,0.02,28.61,19.03,False,False,11.44,26.82,5.16,99.46,25.17
203031053,24607,40,1001,4261,7406,14317,11667,474.11,2070,84.12,124,16626,97.6,0.01,47.07,48.85,True,False,64.41,33.87,6.42,99.42,30.8
203031489,11333,35,1004,1719,3105,6151,4824,425.62,877,77.38,112,7968,82.3,0.01,34.79,28.38,False,False,26.63,30.4,5.91,99.51,30.89
203031490,19394,44,850,2795,5100,10034,7895,407.06,1541,79.45,59,14084,53.9,0.0,39.13,36.22,False,False,43.59,29.08,6.07,99.68,26.15
204011054,6828,54,643,1123,805,2563,1928,282.33,435,63.7,0,5711,72.0,0.01,26.12,15.34,False,False,10.64,20.17,4.86,99.57,19.78
204011055,6922,55,621,1297,890,2739,2187,315.9,406,58.65,29,5714,33.8,0.01,27.04,17.28,False,False,12.07,22.56,4.48,99.8,19.11
204011056,15563,40,737,1568,2152,5506,3720,239.01,1305,83.85,67,11041,61.9,0.01,28.92,18.74,False,False,20.54,17.07,6.4,99.63,22.68
204011057,10517,48,722,1763,1511,4209,3274,311.28,569,54.1,85,7697,78.4,0.01,28.96,20.06,False,False,18.08,22.23,4.13,99.53,22.22
204011058,4537,51,715,844,554,1807,1398,308.07,301,66.33,0,3702,29.7,0.01,26.0,14.84,False,False,7.72,22.0,5.06,99.82,22.0
204011059,6569,45,633,605,623,1821,1228,186.91,569,86.61,3,5332,15.0,0.0,23.63,10.06,False,False,6.78,13.35,6.61,99.91,19.48
204011060,4645,39,908,947,701,2150,1648,354.71,1361,292.94,0,3213,0.0,0.0,31.33,17.22,False,False,9.1,25.34,22.36,100.0,27.94
204011061,238,43,540,3,32,53,35,146.44,0,0.0,0,179,0.0,0.0,19.33,5.33,False,False,0.19,10.46,0.0,100.0,16.62
204011062,4182,53,635,730,533,1600,1263,301.94,225,53.79,5,3375,15.8,0.0,25.24,14.26,False,False,6.97,21.57,4.11,99.91,19.54
204021063,10822,51,645,1008,1458,3419,2466,227.85,650,60.06,14,8575,33.5,0.0,26.02,14.91,False,False,13.61,16.27,4.58,99.8,19.85
204021064,3781,52,688,975,520,1800,1495,395.29,246,65.04,0,2963,6.0,0.0,27.64,18.24,False,False,8.25,28.24,4.97,99.96,21.17
204021065,4047,49,734,653,563,1595,1216,300.4,192,47.43,7,3118,20.2,0.01,25.34,14.07,False,False,6.71,21.46,3.62,99.88,22.58
204021066,19882,44,708,1890,3395,7203,5285,265.8,1128,56.73,15,15151,28.2,0.0,31.52,24.04,False,False,29.18,18.99,4.33,99.83,21.78
204021067,9925,48,763,2271,1742,4960,4013,404.29,690,69.51,15,7441,30.3,0.0,32.25,25.47,False,False,22.16,28.88,5.31,99.82,23.48
204031068,4986,49,766,792,1239,2407,2031,407.26,484,97.05,39,3927,36.0,0.01,29.44,20.11,False,False,11.21,29.09,7.41,99.79,23.57
204031069,8903,47,768,1765,1587,4061,3352,376.46,540,60.65,217,6417,166.6,0.02,30.42,22.47,False,False,18.51,26.89,4.63,99.01,23.63
204031070,3184,47,752,479,474,1309,953,299.22,255,80.06,26,2398,31.4,0.01,25.43,13.29,False,False,5.26,21.37,6.11,99.81,23.14
204031071,4745,50,683,699,655,1805,1354,285.29,249,52.47,12,3845,12.6,0.0,25.23,13.92,False,False,7.48,20.38,4.01,99.93,21.02
204031072,6196,52,688,1501,806,2848,2307,372.28,352,56.8,33,4789,36.0,0.01,28.42,19.62,False,False,12.74,26.59,4.34,99.79,21.17
204031073,15396,39,763,1567,2264,5633,3831,248.81,1351,87.74,482,11631,355.1,0.03,29.16,19.05,False,False,21.15,17.77,6.7,97.89,23.48
204031075,5221,45,851,1060,1163,2766,2223,425.7,460,88.09,21,3618,19.5,0.01,30.23,21.32,False,False,12.27,30.41,6.72,99.88,26.18
204031491,12778,33,977,1701,2760,6063,4461,349.09,2548,199.39,0,8820,6.3,0.0,34.67,24.77,False,False,24.63,24.93,15.22,99.96,30.06
204031492,15082,41,717,1259,2153,4865,3412,226.21,1109,73.53,300,12130,222.0,0.02,27.82,17.27,False,False,18.84,16.16,5.61,98.68,22.06
205011076,19773,39,704,2156,2612,6802,4768,241.12,976,49.36,657,14131,526.5,0.04,29.65,21.09,False,False,26.32,17.22,3.77,96.88,21.66
205011077,6585,48,695,1263,941,2864,2204,334.65,354,53.75,28,4801,33.7,0.01,27.56,18.0,False,False,12.17,23.9,4.1,99.8,21.38
205011078,8368,43,722,1285,1251,3396,2536,303.02,522,62.37,17,6469,13.4,0.0,27.77,17.81,False,False,14.0,21.64,4.76,99.92,22.22
205011079,23051,41,756,2825,4545,9879,7370,319.71,1437,62.34,743,16300,637.1,0.04,35.63,30.56,False,False,40.69,22.84,4.76,96.22,23.26
205021081,15684,45,648,1352,2108,4906,3460,220.59,755,48.14,198,11748,156.0,0.01,27.26,17.27,False,False,19.1,15.76,3.67,99.07,19.94
205021082,8290,48,669,1544,1027,3337,2571,310.1,493,59.46,17,6137,53.0,0.01,27.71,18.11,False,False,14.19,22.15,4.54,99.69,20.58
205021084,11164,55,562,1122,1182,3149,2304,206.36,545,48.81,124,8570,175.6,0.02,24.82,13.59,False,False,12.72,14.74,3.73,98.96,17.29
205021085,6727,55,529,1074,741,2265,1815,269.77,310,46.08,48,5475,55.2,0.01,25.11,14.6,False,False,10.02,19.27,3.52,99.67,16.28
205021086,6977,61,571,671,901,2130,1572,225.28,299,42.85,41,5882,52.7,0.01,23.99,12.35,False,False,8.68,16.09,3.27,99.69,17.57
205031087,9446,54,619,1930,1271,3906,3201,338.84,336,35.57,186,7743,154.8,0.02,28.66,20.75,False,False,17.67,24.2,2.72,99.08,19.05
205031088,139,52,444,50,15,65,65,464.29,0,0.0,0,109,0.0,0.0,24.76,16.76,False,False,0.36,33.16,0.0,100.0,13.66
205031089,9842,46,680,1696,1254,3920,2950,299.71,335,34.03,3,7238,18.0,0.0,27.83,18.83,False,False,16.29,21.41,2.6,99.89,20.92
205031090,11502,47,668,1821,1799,4695,3620,314.7,563,48.94,82,9095,73.3,0.01,29.35,21.14,False,False,19.99,22.48,3.74,99.57,20.55
205031091,13799,52,640,1592,2069,4774,3661,265.29,588,42.61,354,10561,257.4,0.02,28.19,19.28,False,False,20.21,18.95,3.25,98.47,19.69
205031093,26792,51,618,3146,3868,9322,7014,261.78,1181,44.08,299,21821,311.9,0.01,33.59,28.18,False,False,38.72,18.7,3.37,98.15,19.02
205041094,11912,42,668,1219,1612,4143,2831,237.64,899,75.46,139,9203,98.2,0.01,27.05,16.21,False,False,15.63,16.97,5.76,99.42,20.55
205041095,17291,45,583,1065,1600,4365,2665,154.12,968,55.98,689,13171,506.3,0.04,24.36,12.47,False,False,14.71,11.01,4.27,97.0,17.94
205041096,14432,43,523,719,1071,3055,1790,124.02,911,63.12,1134,11106,810.9,0.07,22.03,8.92,False,False,9.88,8.86,4.82,95.19,16.09
205041098,4707,41,747,454,608,1646,1062,225.57,374,79.44,9,3467,6.3,0.0,24.29,10.98,False,False,5.86,16.11,6.06,99.96,22.98
205041493,12000,41,709,1043,1882,4345,2925,243.73,1032,85.99,1433,8634,1004.3,0.1,26.8,15.78,False,False,16.15,17.41,6.56,94.04,21.82
205041494,16822,39,822,1590,3557,7638,5147,305.95,1758,104.5,1072,12409,788.2,0.06,32.41,23.96,False,False,28.42,21.85,7.98,95.32,25.29
205051100,4915,52,600,867,838,2066,1705,346.83,627,127.54,6,3749,14.1,0.0,27.8,17.08,False,False,9.41,24.77,9.74,99.92,18.46
205051101,14756,43,670,1832,1855,4960,3687,249.85,877,59.43,559,11249,414.7,0.03,28.17,18.63,False,False,20.36,17.85,4.54,97.54,20.62
205051102,4928,39,723,853,455,1647,1308,265.37,256,51.94,0,2995,9.0,0.0,24.91,13.08,False,False,7.22,18.95,3.97,99.95,22.25
205051103,15301,42,702,1604,2853,5805,4457,291.27,1772,115.8,1052,11717,758.9,0.06,30.84,21.68,False,False,24.61,20.8,8.84,95.5,21.6
205051104,5605,53,547,975,553,1895,1528,272.57,199,35.5,117,4460,106.8,0.02,24.53,13.86,False,False,8.44,19.47,2.71,99.37,16.83
206011106,12738,33,1244,2704,7745,12335,10449,820.24,2022,158.73,7831,3167,5512.0,0.5,48.3,39.12,True,False,57.69,58.59,12.12,67.29,38.28
206011107,14318,35,1002,2372,6551,11069,8923,623.16,1621,113.21,7146,5281,5020.5,0.4,41.25,32.92,True,False,49.26,44.51,8.64,70.21,30.83
206011109,10390,39,954,1851,3531,7003,5382,517.95,1055,101.53,804,6422,566.1,0.08,37.14,32.23,True,False,29.71,37.0,7.75,96.64,29.35
206011495,12890,34,1032,2284,6931,11024,9215,714.84,1753,135.99,4436,5086,3168.8,0.33,45.46,41.38,True,False,50.88,51.06,10.38,81.2,31.75
206011496,12983,34,1154,2551,7749,12169,10300,793.28,1875,144.41,6364,3677,4501.0,0.44,47.97,41.6,True,False,56.87,56.66,11.02,73.29,35.51
206011497,12535,37,880,1882,5208,8734,7090,565.57,1535,122.45,2058,5871,1447.2,0.18,40.13,36.35,True,False,39.14,40.4,9.35,91.41,27.08
206011498,14031,37,905,2212,5299,9349,7511,535.28,1569,111.82,717,8625,501.9,0.05,41.04,38.66,True,False,41.47,38.23,8.54,97.02,27.85
206021110,8994,38,1098,1724,4318,7211,6042,671.71,1118,124.29,2576,4082,1811.6,0.27,40.67,36.3,True,False,33.36,47.98,9.49,89.25,33.78
206021112,18919,37,1041,3473,8645,14561,12118,640.49,2401,126.9,5113,8951,3620.8,0.25,48.43,44.22,True,False,66.9,45.75,9.69,78.51,32.03
206021499,15068,38,1130,2979,7822,12576,10801,716.77,1988,131.93,3828,6885,2698.5,0.25,48.78,46.54,True,False,59.63,51.2,10.07,83.99,34.77
206021500,10299,36,1216,2165,5607,9055,7772,754.56,1393,135.24,2486,3936,1768.4,0.27,45.58,43.32,True,False,42.91,53.9,10.32,89.51,37.42
206031113,15191,37,1080,2942,5995,10944,8937,588.27,1699,111.84,4872,5895,3421.8,0.32,42.29,36.4,True,False,49.34,42.02,8.54,79.69,33.23
206031115,9065,34,927,1352,3822,6326,5174,570.7,967,106.66,6723,1812,4727.1,0.55,34.03,24.94,True,False,28.57,40.76,8.14,71.95,28.52
206031116,16224,38,1113,3328,6871,12768,10199,628.6,1894,116.73,7037,6551,4940.9,0.36,43.93,35.77,True,False,56.31,44.9,8.91,70.68,34.25
206031501,16042,40,1019,3058,5146,10925,8204,511.38,1621,101.04,4393,6844,3081.1,0.27,39.66,33.43,True,False,45.29,36.53,7.71,81.72,31.35
206031502,12191,37,1111,2365,4896,9341,7261,595.55,1359,111.47,5253,4391,3686.1,0.38,39.5,32.28,True,False,40.09,42.54,8.51,78.13,34.18
206041117,16655,27,652,1708,7210,10678,8918,535.42,1387,83.27,15824,212,11103.8,0.69,32.73,14.92,True,False,49.24,38.24,6.36,34.11,20.06
206041118,15493,32,1182,3059,7977,13203,11036,712.28,1460,94.23,19678,93,13776.1,0.7,38.81,10.2,True,False,60.93,50.88,7.19,18.25,36.37
206041119,4896,42,1532,1243,3030,4947,4273,872.58,611,124.77,4584,161,3212.1,0.68,41.42,34.77,False,False,23.59,62.33,9.53,80.94,47.14
206041121,10745,35,1246,2239,5703,9525,7942,739.07,1414,131.58,3634,1836,2547.7,0.46,44.93,41.01,True,False,43.85,52.79,10.05,84.88,38.34
206041124,7297,26,588,799,3145,4811,3944,540.42,585,80.16,3564,107,2498.4,0.68,31.99,25.71,False,False,21.77,38.6,6.12,85.17,18.09
206041125,6423,39,1454,1476,3490,5791,4966,773.04,601,93.56,6624,365,4636.8,0.66,38.8,29.95,False,False,27.42,55.22,7.14,72.48,44.74
206041503,9848,30,884,1533,4129,6965,5662,574.88,832,84.48,12532,0,8778.7,0.7,30.84,17.32,True,False,31.26,41.06,6.45,47.9,27.2
206041504,16870,26,638,1556,6052,9558,7608,450.95,849,50.32,24073,0,16851.1,0.7,23.39,0.0,True,False,42.0,32.21,3.84,0.0,19.63
206041505,15648,29,861,2151,6922,11156,9073,579.78,1271,81.22,21987,20,15390.9,0.7,30.57,3.96,True,False,50.09,41.41,6.2,8.67,26.49
206041506,15637,31,953,2230,7745,11885,9975,637.87,1578,100.91,12861,620,9030.9,0.67,39.35,23.35,True,False,55.07,45.56,7.7,46.41,29.32
206041508,6463,33,1227,1476,3217,5689,4693,726.02,604,93.44,8660,0,6064.7,0.7,35.54,24.89,False,False,25.91,51.86,7.13,64.01,37.75
206041509,16101,31,1152,3209,8715,14657,11924,740.53,1705,105.89,22412,3,15689.3,0.7,39.17,4.09,True,False,65.83,52.89,8.08,6.89,35.45
206041510,7446,31,1047,1326,3859,6295,5185,696.25,809,108.63,7356,100,5161.8,0.69,36.31,27.18,True,False,28.63,49.73,8.29,69.37,32.22
206051128,15825,41,1352,4095,7058,13084,11153,704.73,1428,90.23,9990,1540,7002.9,0.61,45.36,32.7,True,False,61.57,50.34,6.89,58.44,41.6
206051129,14818,38,1363,3729,7217,12844,10946,738.65,1592,107.43,13391,2147,9373.7,0.6,43.81,25.11,True,False,60.43,52.76,8.2,44.37,41.94
206051130,16192,43,1372,4396,6396,12941,10792,666.46,1572,97.08,9175,1020,6431.2,0.63,44.75,33.14,True,False,59.58,47.6,7.41,61.84,42.22
206051134,15813,34,1210,3606,7623,13453,11229,710.07,1737,109.84,13631,2330,9581.0,0.6,43.15,24.31,True,False,61.99,50.72,8.39,43.14,37.23
206051511,1907,32,1346,492,833,1622,1325,694.44,159,83.33,1082,0,767.9,0.69,34.33,27.16,False,False,7.32,49.6,6.36,95.44,41.42
206051512,11693,39,1310,2857,5419,9838,8276,707.71,1200,102.62,8831,578,6212.9,0.65,41.41,30.38,True,False,45.69,50.55,7.83,63.13,40.31
206051513,11857,35,1220,2571,5592,10008,8163,688.4,1400,118.06,13724,766,9778.4,0.65,37.67,19.78,True,False,45.07,49.17,9.01,41.97,37.54
206051514,13858,38,1236,3160,6337,11414,9497,685.26,1376,99.29,14347,712,10195.9,0.65,39.21,20.02,True,False,52.43,48.95,7.58,39.49,38.03
206061135,9336,38,1361,2192,4541,7894,6733,721.11,736,78.83,6390,2341,4485.9,0.51,40.43,32.54,True,False,37.17,51.51,6.02,73.38,41.88
206061136,19119,34,1343,4893,10385,18233,15278,799.06,2071,108.32,15148,3566,10627.0,0.57,50.9,26.12,True,False,84.35,57.08,8.27,36.94,41.32
206061138,12953,47,1428,3168,5368,10060,8536,658.95,740,57.13,6795,3463,4756.5,0.46,41.94,33.8,True,False,47.13,47.07,4.36,71.77,43.94
206061515,11192,32,1412,2885,7045,11630,9930,887.16,1275,113.91,15594,328,10915.8,0.69,43.66,20.81,True,False,54.82,63.37,8.7,35.22,43.45
206061516,9939,35,1329,2319,5446,9074,7765,781.19,922,92.76,8583,1406,6018.9,0.6,41.96,31.71,True,False,42.87,55.8,7.08,64.28,40.89
206071139,9088,33,1354,2205,5461,8997,7666,843.44,1263,138.96,7263,977,5179.5,0.61,44.44,35.52,True,False,42.32,60.25,10.61,69.26,41.66
206071140,8186,34,1197,1560,4969,7530,6529,797.48,1120,136.8,2122,600,1516.9,0.54,44.48,42.32,True,False,36.05,56.96,10.44,91.0,36.83
206071141,9179,33,1338,2043,5600,8696,7643,832.57,1149,125.16,8232,596,5774.7,0.65,43.41,33.41,True,False,42.2,59.47,9.56,65.73,41.17
206071142,10431,35,1265,2180,5901,9210,8081,774.64,1297,124.33,7216,319,5078.8,0.67,43.49,34.91,True,False,44.61,55.33,9.49,69.86,38.92
206071143,12781,36,1241,2687,7526,11723,10213,799.01,1797,140.59,5324,1675,3753.5,0.53,48.81,44.09,True,False,56.38,57.07,10.73,77.73,38.18
206071145,9855,37,1340,2227,5496,8859,7723,783.58,1154,117.09,2962,2307,2080.0,0.39,45.84,43.22,True,False,42.64,55.97,8.94,87.66,41.23
206071517,17671,33,1509,4932,10979,18470,15911,900.35,2292,129.7,8490,3472,5980.5,0.49,58.73,49.08,True,False,87.84,64.31,9.9,64.51,46.43
206071518,13867,34,1183,2955,6968,11829,9923,715.53,1404,101.24,11843,1612,8306.6,0.61,42.0,26.85,True,False,54.78,51.11,7.73,50.71,36.4
207011146,7952,41,1002,1728,3096,5735,4824,606.56,567,71.29,155,4434,133.1,0.03,37.87,34.7,False,False,26.63,43.33,5.44,99.21,30.83
207011147,16163,43,873,2909,5730,10386,8639,534.46,858,53.08,2233,7715,1570.6,0.16,40.95,38.93,True,False,47.7,38.18,4.05,90.68,26.86
207011148,21123,42,852,3922,7106,13642,11028,522.06,1267,59.98,585,12455,426.6,0.03,45.75,47.84,True,False,60.88,37.29,4.58,97.47,26.22
207011149,21232,43,1051,4439,8583,15609,13022,613.29,1396,65.75,3237,9846,2299.5,0.17,49.71,49.96,True,False,71.89,43.81,5.02,86.35,32.34
207011150,16829,41,1165,3848,7279,13133,11127,661.14,1235,73.38,1558,8800,1097.8,0.11,48.96,50.79,True,False,61.43,47.22,5.6,93.49,35.85
207011152,15684,36,1228,3292,7665,13049,10957,698.57,1305,83.2,8553,4479,5998.8,0.46,45.33,35.55,True,False,60.49,49.9,6.35,64.4,37.78
207011154,6482,41,1042,1267,2578,4699,3845,593.09,387,59.69,740,3181,518.0,0.13,35.62,30.82,False,False,21.23,42.36,4.56,96.93,32.06
207011155,15944,45,1088,3541,6358,11696,9899,620.82,1052,65.98,1529,7890,1088.9,0.11,45.87,46.3,True,False,54.65,44.34,5.04,93.54,33.48
207011519,9890,35,1215,2069,4824,8122,6893,696.9,897,90.69,5224,2397,3673.3,0.48,40.71,34.34,True,False,38.06,49.78,6.92,78.2,37.38
207011520,11957,34,1207,2375,6196,10296,8571,716.76,1095,91.57,9318,2529,6531.6,0.55,41.29,30.17,True,False,47.32,51.2,6.99,61.24,37.14
207011521,11601,42,1104,2330,5024,8807,7354,633.86,769,66.28,2020,4693,1417.3,0.21,41.65,39.33,True,False,40.6,45.28,5.06,91.59,33.97
207011522,13039,41,1133,2624,5600,9719,8224,630.67,896,68.71,3822,5073,2690.4,0.3,42.02,38.01,True,False,45.4,45.05,5.25,84.03,34.86
207021156,11289,45,739,1794,3200,6403,4994,442.34,706,62.53,853,7304,599.8,0.07,33.87,28.53,False,False,27.57,31.6,4.77,96.44,22.74
207021157,24814,40,721,3490,7254,13736,10744,432.96,1318,53.11,6570,11426,4599.0,0.26,39.46,32.81,False,False,59.32,30.93,4.05,72.71,22.18
207021159,16966,46,781,3006,4637,9883,7643,450.46,871,51.33,502,9281,351.4,0.04,38.58,36.41,True,False,42.2,32.18,3.92,97.91,24.03
207021160,14191,45,753,2167,4037,7929,6204,437.15,882,62.15,114,8602,81.3,0.01,36.28,32.58,True,False,34.25,31.22,4.74,99.52,23.17
207021424,15672,43,704,2245,4555,8869,6800,433.87,931,59.4,1368,8791,957.6,0.09,36.23,32.32,False,False,37.54,30.99,4.53,94.32,21.66
207021425,15454,40,698,2102,4128,8097,6230,403.11,835,54.03,2257,6061,1579.9,0.19,34.08,28.63,False,False,34.4,28.79,4.12,90.62,21.48
207031161,22106,40,900,3482,7983,14484,11465,518.61,1741,78.75,1866,12650,1306.2,0.09,46.06,46.28,True,False,63.3,37.04,6.01,92.25,27.69
207031162,10939,42,753,1633,3370,6459,5003,457.31,762,69.65,740,6568,522.2,0.07,34.37,29.21,False,False,27.62,32.67,5.32,96.9,23.17
207031163,22841,34,682,2831,7105,12529,9936,434.99,1321,57.83,9415,7368,6595.3,0.39,36.34,26.15,False,False,54.86,31.07,4.42,60.86,20.98
207031164,18126,39,788,2680,6332,11150,9012,497.16,1237,68.24,1034,8939,724.7,0.07,41.63,40.8,True,False,49.75,35.51,5.21,95.7,24.25
207031165,12336,33,637,1499,3611,6582,5110,414.2,691,56.01,1608,5550,1125.6,0.16,32.67,26.97,False,False,28.21,29.59,4.28,93.32,19.6
207031166,10675,41,676,1350,3075,5729,4425,414.48,576,53.95,779,6472,545.3,0.08,32.15,26.14,False,False,24.43,29.61,4.12,96.76,20.8
207031167,10166,42,1071,1879,4534,7724,6413,630.77,768,75.54,1143,4888,801.6,0.13,40.62,38.32,True,False,35.41,45.05,5.77,95.24,32.95
208011168,14021,48,1043,3434,4319,9594,7753,552.92,932,66.47,600,8234,441.9,0.05,41.55,40.07,True,False,42.8,39.49,5.07,97.38,32.09
208011169,22758,48,1265,5727,8102,16281,13829,607.63,1314,57.74,4259,10555,3025.4,0.2,50.84,49.13,True,False,76.35,43.4,4.41,82.05,38.92
208011170,16540,44,1064,3887,5471,11287,9358,565.75,1092,66.02,573,8733,411.0,0.04,44.52,44.91,True,False,51.66,40.41,5.04,97.56,32.74
208011171,12439,40,1025,2680,4043,8395,6723,540.43,999,80.31,1459,6189,1047.7,0.14,39.23,35.51,True,False,37.12,38.6,6.13,93.78,31.54
208011172,18200,43,1033,4386,6250,12852,10636,584.36,1267,69.61,2786,8905,1985.9,0.17,45.52,44.31,True,False,58.72,41.74,5.31,88.22,31.78
208011173,17358,48,1082,4167,5793,12024,9960,573.77,1214,69.93,3249,7388,2321.4,0.22,44.07,41.38,True,False,54.99,40.98,5.34,86.22,33.29
208021174,24896,40,970,4899,8904,17097,13803,554.4,1986,79.77,4483,11527,3173.2,0.2,49.14,47.0,True,False,76.2,39.6,6.09,81.17,29.85
208021176,18534,36,1011,3123,7893,13694,11016,594.34,1685,90.91,8693,5431,6093.2,0.43,42.93,32.96,True,False,60.82,42.45,6.94,63.84,31.11
208021177,22362,35,1110,4267,9513,16374,13780,616.2,1458,65.2,8745,6700,6128.4,0.4,47.78,38.21,True,False,76.08,44.01,4.98,63.63,34.15
208021178,18075,41,1044,3610,7093,12880,10703,592.11,1271,70.31,2817,7113,1984.2,0.2,45.82,44.72,True,False,59.09,42.29,5.37,88.23,32.12
208021179,11904,38,1193,2557,5258,9336,7815,656.45,1038,87.19,5471,3956,3862.1,0.41,41.23,34.7,True,False,43.15,46.89,6.66,77.08,36.71
208021180,7563,38,935,1281,2841,5265,4122,544.95,612,80.91,1142,3383,799.4,0.18,34.96,29.38,False,False,22.76,38.92,6.18,95.26,28.77
208021181,9369,38,1023,1741,3774,6876,5515,588.58,837,89.33,2552,3852,1789.4,0.28,37.56,32.4,True,False,30.45,42.04,6.82,89.38,31.48
208021182,13128,36,1013,2235,5446,9458,7681,585.04,1227,93.46,5240,3887,3706.7,0.4,39.41,32.84,True,False,42.41,41.79,7.13,78.0,31.17
208021426,16583,39,919,2986,5410,10713,8396,506.27,1146,69.1,2375,8532,1666.7,0.15,40.35,37.18,True,False,46.35,36.16,5.28,90.11,28.28
208021427,14057,40,934,2620,4267,8971,6887,489.9,991,70.49,1959,7805,1376.7,0.14,37.88,33.53,True,False,38.02,34.99,5.38,91.83,28.74
208031183,8853,42,846,1547,2274,5180,3821,431.56,624,70.48,600,5106,420.0,0.07,32.34,25.31,False,False,21.1,30.83,5.38,97.51,26.03
208031185,12032,44,890,2146,2819,6839,4965,412.62,803,66.73,1599,5619,1122.9,0.16,33.35,26.55,False,False,27.41,29.47,5.09,93.34,27.38
